"";"GSM3688814_p.15.06.2016_01_AS6.ga.cel";"GSM3688815_p.15.06.2016_02_AS2.ga.cel";"GSM3688816_p.15.06.2016_03_AS3.ga.cel";"GSM3688817_p.15.06.2016_04_AS5.ga.cel";"GSM3688818_p.15.06.2016_14_AS7.ga.cel";"GSM3688819_p.15.06.2016_05_S15.ga.cel";"GSM3688820_p.15.06.2016_07_S10.ga.cel";"GSM3688821_p.15.06.2016_09_S29.ga.cel";"P.Value";"adj.P.Val";"B"
"16650415";8,756360540174;7,08378376250847;7,72994471601694;7,72406924801214;7,27030345569233;7,77333666435955;9,31457585918335;7,60465423768497;0,196504379038112;0,47739419211364;-5,298612524193
"16650417";8,09216893149279;7,50832646830695;7,29952557440602;7,75101394360715;8,09683708975747;7,25464126523872;8,62998999050211;8,27668397402899;0,57501408500434;0,763193266204393;-6,00528694658965
"16650419";7,32774707818004;6,23879609530869;7,10030435967644;7,32491352370264;6,43709208025231;6,55417919698074;8,12783652208721;7,42864480327269;0,176055420580354;0,46063768445424;-5,21402624082406
"16650421";7,91697517523181;6,40576364381129;7,72852658133601;7,21494666025358;7,11872417696189;7,90152342724291;9,08668487458561;7,76402702568845;0,0187403056465406;0,291158325866118;-3,30321767231821
"16650423";6,5245639004706;6,87028152417981;6,61643926060427;6,52425709209328;6,80906659357381;5,5852400200595;7,02042575773983;5,56256390832712;0,774352783913484;0,887588522674181;-6,12678418090726
"16650425";6,0804781007197;6,2255496169564;4,23723499654261;4,28718096655907;4,73526439456964;5,05217903873648;6,99484072929765;4,84746346400307;0,738447792766438;0,866592283807571;-6,11144323616373
"16650427";6,42058864118395;5,95913191637486;5,50950437401175;5,28846555493266;5,28778201825008;5,94971153048835;6,11828800675813;6,88431090593364;0,110645310619358;0,410514106323496;-4,84259986780498
"16650431";7,32868237355204;7,04004363498905;6,77408065775296;8,79681963424323;5,68934770029019;6,91177189861724;8,8190302598709;7,31978906781146;0,304887928783587;0,569410227429361;-5,61950532111243
"16650435";4,33588798001664;6,5542474931469;4,68289588893226;5,64627264084021;4,54150240830377;5,75824190431823;5,58562920567913;5,58228465755059;0,333094488482363;0,590856785062142;-5,67998460211357
"16650437";4,58037053444337;4,53132184460351;5,26875492674999;6,1187048349486;4,69657275992346;5,29870165149122;5,74680145381614;5,71161243918065;0,314775132188478;0,577942612308974;-5,64150928373804
"16650439";6,5776262845128;5,67710541163949;6,09135601216404;6,67610904712518;6,35673694037178;5,85568196138805;6,5971008528064;7,52874999451548;0,280216356872236;0,548952688634847;-5,56036002032526
"16650441";6,35606580564467;5,27976495659723;8,99546315947018;5,22169215955344;7,60159124867589;5,48921118727198;5,17379063831643;5,51577507431758;0,0143544610892156;0,277643862106561;-3,06291531670697
"16650443";6,67898014534428;5,24264749919767;6,30245251356226;6,49605461905867;5,32506216814383;4,7602264305846;7,86426537789104;6,3233635800665;0,481333262770438;0,702732932597207;-5,91038129513891
"16650445";7,57680248591935;6,08342887226105;6,6271248350529;6,91123184771679;7,29985013130232;6,75286486922004;8,14736454659965;8,20157048247469;0,998861159779554;0,999582520361967;-6,16981307060533
"16650447";5,95045267577613;4,57184645905685;4,53110584527983;5,73237977864492;5,63558998750235;6,37892038478209;4,34064997650956;5,39525649692499;0,97522932405561;0,987756827840517;-6,16930930539747
"16650449";6,29074035253083;5,0954455452171;5,29191894783506;6,20366836978368;5,94421126491179;4,43398537938987;4,93738984072711;5,95452715608609;0,211225279148165;0,492162443154966;-5,35339318844587
"16650451";7,70806512035085;7,31516654156478;8,14727077919048;6,99678443695606;6,13314243206632;8,01374607755373;8,65911078860259;7,82732478049535;0,30454669733435;0,569085671389553;-5,61872947313108
"16650453";7,3865652879652;6,25313671633735;6,58027680595047;7,0376469571354;7,03842059696935;6,70269214653682;5,70700161069992;7,37589313015359;0,836606347246426;0,923180330821692;-6,14754443620188
"16650455";5,93104669580501;6,11819797944925;4,86346044420412;5,72586739909249;4,32901983588489;5,62793051688315;5,20071390202836;5,29392250008753;0,600246167261165;0,78174306509606;-6,02607664158353
"16650457";6,20868450781912;5,79653071771772;6,11224426831396;5,99276729391308;5,86687340985993;6,95631733609377;8,07543002477967;6,01225690509859;0,0470682223696082;0,339950064642082;-4,11844524396691
"16650459";8,23342971983805;6,57984850339939;8,64560858248127;8,15261932642087;9,24748124886739;8,92311590211118;10,2158671621934;8,01195181433327;0,178108194478172;0,462768659968608;-5,22301756535951
"16650461";4,09121236041372;3,27718070581081;5,56734567638255;4,31962489600543;3,620530426044;3,74131807702468;5,50723067730339;4,16816201059703;0,933741449483563;0,969320816982472;-6,16619494516578
"16650463";6,49554636369843;4,78225014614436;5,59398880843379;5,67320157017369;5,64251909710562;7,13794770488879;7,14056469929424;7,04427208497573;0,00337751886187877;0,165413868523378;-1,73932882989023
"16650465";8,6688657798798;8,57639856398167;7,88792008937695;7,52229326881372;7,82884041678226;9,1051608864855;10,3079313132642;7,8599983229602;0,0954631489418044;0,396486064277281;-4,72073490871337
"16650467";3,93720154693847;3,31929180186582;5,37932403110023;4,64495077297901;4,41241039560213;3,12723544578125;3,87190338824206;4,2290783321901;0,0753557544166278;0,377288336256647;-4,52236118951025
"16650471";5,82016641394651;4,1345145714134;5,27254317833782;5,15833651831343;3,77646788598724;4,15198363184503;4,12392989241712;4,76984438328585;0,916896989702206;0,960302282765157;-6,16411336756799
"16650473";6,11182703471929;6,02583261887868;6,37991453662375;4,60770513904644;6,03140662648317;5,63773842293187;7,19426449637942;4,63407715484888;0,708227633626807;0,848278366645851;-6,09649551120962
"16650475";5,92527175623649;6,02755243392823;5,49591778481408;7,09922684505909;5,86193656002851;6,71456315750135;6,91829694385848;6,00365406604257;0,368478616233074;0,617917997631272;-5,74684718909628
"16650479";4,33580748138241;3,90289936384479;3,77331207766144;5,91495743725869;3,84114806083306;5,48777236587676;3,26215192286912;4,98103633979761;0,438381967872794;0,671858209166125;-5,85566541755633
"16650483";4,79119160270036;3,57610370849239;5,58207269904458;3,76629766742176;4,88217848618368;3,9781754945294;4,10300449119479;3,58538394766546;0,48853143901818;0,70761566982923;-5,91878939048872
"16650485";3,9382948830759;4,04601464317273;3,54095283383424;4,93666727562403;3,78412958330433;3,49547510998808;5,80152979616013;4,28549313548236;0,591120013520145;0,775793766283874;-6,01876606260174
"16650493";3,69822005043212;2,90763228063614;2,94814187203957;2,70968265760784;3,24889264414477;4,30226324597336;5,0516702582792;3,15584407749634;0,208667455407763;0,488810068148438;-5,34420296407843
"16650495";3,32410817344709;3,29684009542059;4,02872637952299;3,48831460685841;4,002269533318;3,72677461855107;3,12733997864157;4,17023785448717;0,679804212379612;0,834043723452854;-6,08064134099126
"16650497";2,80335187387119;10,3524550993595;2,7328931694557;3,22887189534851;8,86831835667003;3,24590649240343;4,32452536547726;2,68547379333499;0,0633131585048139;0,362051867149541;-4,37420584023764
"16650501";3,733895674432;3,57397606299209;3,84481754373118;3,92079400375944;5,24124519669336;5,46772981162631;3,51324484351959;3,62538404302658;0,725080154272491;0,85803605437172;-6,105067131453
"16650503";2,76062760499807;3,85510535519871;2,79602269427911;2,90141985806362;2,83460375329944;3,64343537569985;3,61077391922802;2,83074032569798;0,723606901648127;0,857503926239191;-6,10434173157168
"16650509";3,05961508401044;3,10511721972765;3,68377044013527;3,56619570554921;5,15643476841609;3,32320409345267;4,70740888106392;2,99156557799468;0,991026909716219;0,995408370013952;-6,16974791043469
"16650511";5,49117934111165;5,2796842128846;6,80084181389186;7,29502688954109;5,2100728810351;4,80729744004671;3,44387754450418;5,96755114116319;0,738311507346917;0,866592283807571;-6,11138008600363
"16650513";7,61399394967426;9,01669472552309;8,09357986794432;7,6482567776629;7,54622758348249;6,54303637128036;6,34569608594295;6,82535919115514;0,129214492744759;0,425655212767449;-4,96887560040285
"16650515";5,53126961574703;5,82633309843613;6,00711681980404;3,70407853306711;6,8363020693354;3,78803326781516;4,85297162268435;3,43760727559311;0,00732079877785177;0,221507870921727;-2,45026159353607
"16650517";3,85292812603341;4,48074634310883;7,75787588370096;3,92233583486491;4,02093024552921;4,29022770986646;3,5812282134848;3,70252829800321;0,0674003800274178;0,369709949752022;-4,42762192624509
"16650519";3,49787997499158;3,24918493666811;3,08731748116038;4,36488252645946;3,21344815008264;3,91033517953302;3,28585238988085;5,45254620105799;0,406286356996618;0,647214943996661;-5,80908984619329
"16650521";6,49522193929319;6,31915144323766;6,30459471451853;6,19781064173531;7,05969079581742;8,15614876892661;5,41947708853115;6,53301753905291;0,528619254838102;0,732211686664248;-5,96204142890868
"16650523";7,32308730986665;5,21723159774585;5,89725076787395;5,69585298892466;4,95298555076144;5,00320361317648;4,72316083613237;6,22229403805752;0,588956771507966;0,77418618861359;-6,01699893225049
"16650525";3,60075553287217;3,31608641348956;3,32466923753144;4,45229227924535;5,19974286462578;3,76906618452412;3,20552744678544;3,51581722708757;0,36992233620211;0,619021170489601;-5,74938734050824
"16650527";3,08875923911555;3,3420137999567;3,16627846393583;3,4064371627779;3,95512873806623;2,73453121089364;4,0596226527041;5,18504551091379;0,501810222136474;0,715434257513816;-5,93377117911594
"16650529";5,8788129710173;6,99711185916095;6,8519948180352;7,19153621109963;7,28322403298864;7,42778882287897;6,31693256140417;7,43553038594504;0,850160587698816;0,928548897071858;-6,15112819959313
"16650531";4,56961585546957;4,83390460628382;5,85976899715954;6,77828989086752;5,28787031273213;4,74891478089013;5,31880020753925;5,65660929972323;0,808548078206101;0,905487379085519;-6,13907591834594
"16650533";4,17417030420704;5,36992291563562;4,98864609422449;6,54557527729381;5,76939472449891;4,11368853723119;4,60584323955449;5,58997016014795;0,665660856353919;0,824917564782734;-6,07207261283075
"16650535";4,72051800025852;4,42811962720404;4,81976343128098;4,49842572724249;4,81976343128098;4,81976343128098;8,54444213838238;5,10445099168118;0,0532298572822703;0,347081777071175;-4,22505708778008
"16650537";5,02527312350912;3,94846495429647;4,735275454511;4,77901825746348;4,13660325535352;5,7709514704221;4,01494494430941;4,62085019612805;0,258909678750856;0,531256105548074;-5,50374540997509
"16650541";6,07687967675566;5,06358781360269;5,81053029467726;5,72219961955579;5,12653611986022;6,62178173262288;5,68663126741833;5,88967060826634;0,500155453838307;0,714739164271273;-5,93194076015886
"16650543";6,46032142920822;6,37099701448449;6,94229600895615;6,82272730927267;6,62678450953521;8,1167701494357;6,09878259800143;7,13499147794931;0,110881030393134;0,410514106323496;-4,84434518563796
"16650545";6,50853070080128;6,3976062371554;6,02633659828327;6,27585595683523;5,17528351997256;6,71070277794064;7,33123163814104;6,86404539490284;0,02304990074751;0,308115038599255;-3,48864456409797
"16650549";5,49182927229712;5,5664776453994;6,55550239707085;6,00033709526119;6,04233792997152;5,19764008903569;5,60141175225735;5,90266768661005;0,475825108335639;0,698418720119459;-5,9038067066087
"16650551";5,89249747429741;5,05206325034449;6,57905704353876;5,47460043604774;5,35049549049908;5,6611385360909;4,12058857159757;6,31797433662018;0,459263863522276;0,687175727735448;-5,88327693967657
"16650553";5,02275785186813;5,44054471412583;7,04410665079816;6,04786924045938;6,33978020859557;6,55687022712591;7,41798041145176;5,89723527208462;0,743942454325755;0,870095968481976;-6,11395778297189
"16650555";3,62134389412276;3,27299425025022;3,70561528846236;6,1635309140859;3,69461012147472;3,14986009533273;4,32589102310645;3,96230909638108;0,244775091263122;0,520622869452695;-5,46291365639538
"16650561";4,83808573479847;5,16938578710829;5,51871201694737;4,93674699671058;3,83568015417685;5,35481709955444;5,89003790215447;4,75288007423825;0,347003146262961;0,599830012302251;-5,70736714754854
"16650571";7,11175683115476;7,09707227942807;5,90595718922451;5,91771802303658;6,79136358687004;5,4595059580103;6,370622644462;6,41935959647106;0,816732971104994;0,910601684133194;-6,14169431331484
"16650573";4,27194884198245;3,42112236227404;4,00762541106668;3,31559283732575;3,74735249466618;3,55327219508149;4,52613582768524;6,06595601770318;0,0347501788656524;0,32801557008323;-3,85289186221995
"16650575";5,59411428143949;6,31216126277493;5,17845812561766;5,78880347580646;5,55763197315442;5,1459643057551;6,55530710428416;4,34898284380872;0,966746061686626;0,983883164020307;-6,16890407993162
"16650577";5,79220541859651;4,76284008982402;5,98437689425612;5,17279512072413;5,00715757186113;5,01472667807801;8,52887187337169;6,15392664996274;0,108462679533497;0,409290354593828;-4,82624336220782
"16650581";3,72809476387578;3,71965780612444;5,98402104187825;4,02289508084398;4,57304035501765;3,49445780912433;5,9165494544056;3,41360567823632;0,27013389232948;0,540026054106539;-5,53426290250818
"16650583";7,09817415768936;5,8821367680943;7,07305572603965;7,42941315801052;5,51841174800685;7,779921537352;6,67966016021336;6,55824589923419;0,108989147218745;0,409321965247329;-4,83022140882834
"16650585";4,74469144899533;6,93008097141678;4,30355792114198;4,47883911212881;3,56141069396131;6,33001112197985;4,31689451688224;5,57366676326576;0,476878992594836;0,6992501636313;-5,9050742014932
"16650587";5,70481126262603;6,59341854229499;3,73454270222393;3,5703354047738;4,10677457802521;4,26581804602717;5,77532821849268;8,71655595322627;0,408425330743899;0,648795109420623;-5,81236160475454
"16650589";3,62314754636105;3,97178006814719;3,86771980272908;4,05907130662861;4,38700916551253;4,63807211629408;4,80418387882918;4,28224519902978;0,313365807326789;0,577051144581438;-5,63842806111105
"16650593";3,27779224797525;5,65417592604431;3,58623768503018;4,30313729474274;7,48516277314072;4,46785583836644;4,71380175829053;3,53494157274987;0,116599764300828;0,415886971976661;-4,88548452927285
"16650601";5,75625789263622;7,43382555563466;5,81622396715856;6,08513938244098;4,30489495595614;6,25528839362236;5,02592270586352;6,74199729567413;0,65855268940753;0,820204326206725;-6,06758958331089
"16650603";7,55195343905172;4,345947881847;6,75418882465489;5,09728542050434;4,63374171150336;4,2068415400395;7,28006877214431;4,61553326391135;0,191627841947656;0,474174348289755;-5,27939856214162
"16650605";7,70159021737947;6,8484475040823;7,18691382502739;7,35172172333059;6,48997364859042;7,43707021998291;5,196486533826;7,63093055191891;0,646130009903085;0,812420620180261;-6,05946407213584
"16650609";4,53799107035947;6,33481312548746;4,81269609822084;5,27910191970811;4,53182316835597;5,01610492066918;3,09102733803031;5,49658193639094;0,424982036194008;0,661942725601696;-5,83685998095797
"16650611";4,08776954252003;2,92841027788385;3,07841194724962;4,71123680973911;3,50948122304469;3,09891965382371;3,35692639908126;3,34503162917545;0,65388266134709;0,817521051459415;-6,06457874057421
"16650613";8,61739488794131;3,77663950209799;3,86649641735413;3,86937925629925;5,50113132225141;4,57026081369204;5,27762454506826;3,2406273719692;0,179052157893468;0,464050352155267;-5,22711231004914
"16650615";5,34947519160766;5,91652256707439;6,25267044019791;4,51643417604159;3,74191886634811;5,05480402882271;3,94324250914345;6,0769339824962;0,361823994280002;0,61212783280691;-5,7349580245471
"16650621";4,67196085710188;4,24230366874894;3,96048783082187;5,22749754873418;3,96910080762711;3,48840877218003;5,30614899871396;6,54303793397291;0,0972286035851832;0,397696735567835;-4,73595109663593
"16650627";6,65391141459664;5,5280958361875;5,42839059159112;6,33789130553866;7,25199644973062;6,38579819527151;5,33230976187245;5,74279209529597;0,214736694556774;0,495097296160991;-5,36579774995083
