"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"17077185";0,211110483215877;6,00370742127839;0,623167272386377;0,541775096277606;0,741166910645543;-5,97500412058585
"17108203";0,23466322235149;6,28106494932152;0,623018939560764;0,541870182614138;0,741221341745067;-5,97509572422506
"17120098";-0,264359270568157;5,55377469891453;-0,622447597066679;0,542236517497955;0,741646763320673;-5,97544836558835
"16886800";0,222322251650016;4,95894780180017;0,622116632833766;0,542448787805867;0,741861396974783;-5,97565250095926
"16711837";-0,212458225339622;5,7979709917116;-0,622007389136217;0,542518863310206;0,741881538850235;-5,97571985867873
"17099701";0,240205302022945;7,84262380711761;0,621878752080851;0,542601385213906;0,741918695032867;-5,97579915956427
"16655683";-0,28011402017355;6,20368774659306;-0,62159393655022;0,542784121456314;0,742092856385194;-5,97597468424959
"16725608";-0,212526016598834;4,96013142511904;-0,621498840716544;0,542845141944584;0,742100589762897;-5,97603327239072
"16656109";-0,238315263502533;6,00151426101362;-0,621117829135776;0,543089664523302;0,742352079502631;-5,9762679264411
"16650859";-0,250702116101337;4,4826149165206;-0,621039608202801;0,543139871954812;0,742352079502631;-5,97631608351286
"16685147";-0,237133662065002;9,27232269074091;-0,620909980445429;0,543223081295139;0,742390108246334;-5,97639587671788
"16906411";0,25811397851601;5,56932969331622;0,620794303718483;0,543297341193865;0,742415899822874;-5,97646706888831
"16656469";0,22255586023279;4,18440673159767;0,620626956628536;0,543404781213515;0,742487022159629;-5,97657003875897
"16933691";-0,188931656051277;6,49477220200471;-0,620425576601868;0,543534086364767;0,742533916246149;-5,976693914306
"16828325";-0,286800067461626;5,80194165524326;-0,620400958740869;0,543549894524561;0,742533916246149;-5,97670905494534
"16651637";0,223713085441963;3,66732711421613;0,620226223781647;0,543662106355116;0,74261152283542;-5,97681650515665
"16980972";-0,333010891754138;6,30913527607939;-0,619820571110099;0,543922658239623;0,742841292605515;-5,97706584308569
"16656917";-0,499048911575111;6,13924285958858;-0,619728982995464;0,543981494951799;0,742841292605515;-5,97712211702288
"16651829";0,30806278341531;3,96402224392877;0,619652198107366;0,544030824657643;0,742841292605515;-5,97716928940093
"17057884";-0,224639800138696;7,29614036512172;-0,619619242944661;0,544051997128345;0,742841292605515;-5,97718953351903
"17050495";-0,20479144937046;5,25244126559449;-0,619395075668028;0,544196028190276;0,74294612110458;-5,97732721065377
"16654943";-0,232458070302082;4,00859966801135;-0,619327225324121;0,544239627210226;0,74294612110458;-5,97736887304482
"16944931";0,244692938343391;4,89177508947448;0,619075531734908;0,544401376127319;0,743091247007188;-5,97752338340646
"16655751";-0,217458740560849;3,80927721168287;-0,618384605084996;0,544845529061379;0,743621776961483;-5,9779472239707
"16932217";-0,214470593975088;6,69690585303271;-0,617787614920139;0,545229454690039;0,744070007194593;-5,97831307737778
"16651061";-0,215337145779317;3,34533876339758;-0,617680675551448;0,545298243134747;0,744088124908698;-5,97837857747738
"16801035";-0,247117054710516;6,67629171811498;-0,617550505473793;0,545381981025427;0,74412663616295;-5,97845829175621
"17121514";0,286509632727196;7,48867569076224;0,61712606179391;0,545655072434615;0,744423469813086;-5,97871810379513
"17098533";-0,221673072063309;5,11815453464564;-0,616882548142233;0,545811785105971;0,744561486623289;-5,97886708746706
"16650257";-0,286542029901142;6,01486094162198;-0,616558935585849;0,5460200830316;0,744644107072178;-5,97906498964311
"16769752";-0,536912276484661;5,43068043400979;-0,616547385729951;0,54602751806099;0,744644107072178;-5,97907205101929
"16824867";-0,218973430886694;9,74635387678111;-0,616418692268059;0,54611036607048;0,744644107072178;-5,97915072338581
"16920147";0,26443064675528;4,71200210707531;0,616409876676497;0,546116041466156;0,744644107072178;-5,97915611192507
"16651039";0,469536942891616;4,33434748969732;0,616301431800328;0,546185859883254;0,744644107072178;-5,97922239295943
"17052823";0,224305752317162;7,64897724953773;0,616260782842871;0,546212031531004;0,744644107072178;-5,97924723456219
"16818114";-0,201478003512721;6,30514909773276;-0,616184374787425;0,546261228352785;0,744644107072178;-5,97929392522692
"16769758";-0,380347246718003;5,35225015584269;-0,615640945428338;0,546611195270032;0,745045399776237;-5,97962583946493
"16900487";-0,20119775257689;10,5917828695065;-0,615428684333706;0,546747923781629;0,745113839112954;-5,97975540792347
"17126198";0,186456177636559;5,40139362748215;0,61537567276761;0,546782074204975;0,745113839112954;-5,97978776061087
"16949698";-0,210025996502742;6,50685282652677;-0,61530411611959;0,546828173332895;0,745113839112954;-5,97983142705595
"16654887";0,323483491544897;4,8275869704286;0,615012475953199;0,547016079218947;0,745294117285095;-5,9800093463541
"17119062";-0,201399010026446;6,16684488566622;-0,614594666829446;0,547285337599768;0,745585188046274;-5,98026409680675
"16835640";0,629884347570779;7,05170752236319;0,61444390452301;0,54738251444532;0,745641791018808;-5,9803559804972
"16650645";0,299723004721081;6,36352938515871;0,614326788029555;0,547458010656748;0,745668852234839;-5,98042734356523
"16895179";0,24099550368131;8,2193335532702;0,613931574036659;0,547712817032535;0,745742541222943;-5,9806680652322
"16654305";-0,262920539178458;6,58407163204542;-0,613846486078605;0,547767684195722;0,745742541222943;-5,98071987231133
"16771481";-0,30901122079409;8,49586765435548;-0,613827366089473;0,547780013723815;0,745742541222943;-5,98073151286182
"17025294";0,233093823621951;4,29419167436451;0,613812756235517;0,547789434991673;0,745742541222943;-5,98074040733812
"17093762";-0,208919674051616;8,92960386323108;-0,613811428766752;0,547790291023657;0,745742541222943;-5,98074121549085
"16652291";0,355594583716448;4,11766832563877;0,61357153826249;0,547944998778614;0,745877400591911;-5,98088723163049
"16654011";0,232949135342381;5,85530626832443;0,613127464074851;0,548231448942272;0,746191545656195;-5,98115738639609
"16758202";-0,238273040886559;6,98428857066132;-0,612857177315633;0,548405837097523;0,746347414192529;-5,98132172544544
"16818701";0,201572842574151;4,10840505957241;0,612774418841427;0,548459238594327;0,746347414192529;-5,98137203022631
"16741925";-0,216982279523664;7,62711638190425;-0,612691092523902;0,548513009341287;0,746347414192529;-5,98142267362931
"16821377";-0,241210355127354;9,31165790490955;-0,612503231306958;0,548634247250381;0,746380840761959;-5,98153682633527
"16656005";-0,401970047437736;4,48449641211538;-0,612456000814691;0,548664730145894;0,746380840761959;-5,9815655204028
"16732836";0,274666402429877;5,41916875369728;0,612394188170148;0,548704625848131;0,746380840761959;-5,98160307041806
"16693532";0,199850831892022;11,0210130800888;0,612198905327726;0,548830677442032;0,746476550018568;-5,98172167732559
"16760514";-0,27936925783406;6,43622154389845;-0,611886100364045;0,549032620047871;0,746627898075725;-5,98191158728361
"17102129";-0,277070293861805;7,17502337027507;-0,61185398344756;0,549053356560163;0,746627898075725;-5,98193108084888
"16912090";0,229164297238709;5,41049838519257;0,61137315010376;0,549363860514517;0,746883196437953;-5,9822228090673
"17003151";-0,238592559739937;6,32464331297913;-0,611308706641809;0,549405482858915;0,746883196437953;-5,98226189118895
"17061662";-0,241261070165175;7,81828168751345;-0,611171722890273;0,549493962727824;0,746883196437953;-5,98234495275439
"16744685";-0,249035783637356;6,15765652451556;-0,61109461201359;0,549543773185758;0,746883196437953;-5,98239170195407
"16748527";-0,237310268389995;9,06257836151392;-0,610975789072187;0,549620532690981;0,746883196437953;-5,9824637284789
"16651963";-0,322521094337608;6,21762898572098;-0,610868923618399;0,549689572609058;0,746883196437953;-5,98252849536611
"16652627";-0,322521094337608;6,21762898572098;-0,610868923618399;0,549689572609058;0,746883196437953;-5,98252849536611
"17007810";-0,214541486024764;7,61068229862804;-0,610800021191611;0,549734089173625;0,746883196437953;-5,98257024865028
"16655279";0,256099324300305;8,85177453454633;0,610786870977356;0,549742585501108;0,746883196437953;-5,98257821686706
"16654009";-0,271487899215902;7,44505701644102;-0,610655154428119;0,549827691209782;0,746923114723413;-5,98265801992818
"16990203";-0,23105015829914;5,55224406962836;-0,610477004178285;0,549942810317161;0,746942924828398;-5,98276592965273
"16829683";-0,244375997619891;7,00454563799334;-0,610460114975141;0,549953724644245;0,746942924828398;-5,9827761582756
"17100973";-0,23305610098328;6,4072800195269;-0,609947593069641;0,550284987722453;0,747317120104535;-5,98308642903288
"16655309";0,484380531784901;7,89353891050536;0,609612170529851;0,550501842693668;0,747405577598824;-5,98328935276088
"16682425";-0,233457846009884;9,9759656512119;-0,609559622219229;0,550535820019403;0,747405577598824;-5,98332113376268
"16828515";-0,23351721936689;10,3443418814801;-0,609504709126018;0,550571327601678;0,747405577598824;-5,98335434218378
"17120830";0,202856103163963;4,22939491350387;0,609482117465817;0,550585936046526;0,747405577598824;-5,98336800355008
"16715634";-0,219401525195159;4,73940427036629;-0,609300968310247;0,550703080067865;0,747405577598824;-5,98347752850338
"17123646";-0,298030616818354;6,46321537708562;-0,60929670942596;0,550705834328983;0,747405577598824;-5,98348010310238
"16852489";0,258826138108782;5,02769700174633;0,609036699046229;0,550873999569158;0,747405577598824;-5,98363725318533
"16874187";-0,310882086342218;6,69100846504148;-0,608996820985813;0,550899793690048;0,747405577598824;-5,98366134979806
"16845812";-0,202882335570738;4,24779186664442;-0,608988889632698;0,550904923963923;0,747405577598824;-5,98366614219739
"16855340";-0,227150062298198;4,56310801179426;-0,608984563799109;0,550907722073738;0,747405577598824;-5,98366875599138
"17001448";-0,206983013554766;5,52748233508318;-0,608868731027949;0,550982649856243;0,74741406699136;-5,98373873892272
"16655407";0,317761935073912;3,75382706986596;0,608743929951852;0,551063385028546;0,74741406699136;-5,98381412604533
"16820655";0,278038614091216;6,3789763308748;0,608655465335342;0,551120617605232;0,74741406699136;-5,98386755490247
"16891613";0,19781233149585;6,05009255648309;0,608630110457113;0,551137021645971;0,74741406699136;-5,9838828668026
"16744232";-0,211414724244702;3,49603019139094;-0,608198823649643;0,551416094822886;0,747415741924966;-5,98414322923565
"16966647";-0,224614789432199;6,43140734972086;-0,608122821663373;0,55146528137719;0,747415741924966;-5,98418909243732
"16975908";-0,224614789432199;6,43140734972086;-0,608122821663373;0,55146528137719;0,747415741924966;-5,98418909243732
"17100989";-0,224614789432199;6,43140734972086;-0,608122821663373;0,55146528137719;0,747415741924966;-5,98418909243732
"16847827";-0,27261669222449;9,13584529831328;-0,608051000024866;0,551511764684692;0,747415741924966;-5,98423242799498
"16651927";0,336965156853866;4,18370021251969;0,608025017415104;0,551528581272742;0,747415741924966;-5,98424810411347
"16652591";0,336965156853866;4,18370021251969;0,608025017415104;0,551528581272742;0,747415741924966;-5,98424810411347
"16650797";-0,322476250466798;5,16563022727314;-0,607588916162343;0,551810877937721;0,747722706012658;-5,98451112223155
"16764103";0,3564513113774;4,82084420807954;0,607443597888024;0,551904962476933;0,74777459992326;-5,98459872551405
"16744696";-0,252015263631817;8,97647562477087;-0,606968597257509;0,552212555950177;0,747923701454779;-5,98488493417594
"16656861";0,274978937658809;7,9417752791552;0,606918200323729;0,552245196609611;0,747923701454779;-5,9849152880008
"16695727";-0,200927406325893;5,32069079465366;-0,606901126065979;0,552256255355313;0,747923701454779;-5,9849255711968
"16652899";-0,225901966947637;4,0334545154996;-0,606692815285384;0,552391184761024;0,747923701454779;-5,98505100687695
"16722985";0,264508026401203;5,56792754690918;0,606618305345514;0,552439451476346;0,747923701454779;-5,98509586354278
"16656247";0,197730956813827;3,61166887961874;0,606554416853409;0,552480839538281;0,747923701454779;-5,98513432167171
"16651687";-0,287482522971814;4,34223693887246;-0,606548533923426;0,552484650685011;0,747923701454779;-5,98513786274866
"16680362";0,205176087296977;5,76453610988457;0,606509656099455;0,552509837314723;0,747923701454779;-5,98516126342147
"17076481";0,246595296424371;7,96016362802847;0,606466029289561;0,55253810126385;0,747923701454779;-5,98518752081852
"16804789";-0,22198644504009;6,52264977070177;-0,606412171817184;0,552572994293246;0,747923701454779;-5,98521993319543
"16802960";0,250908677614923;9,1541689564176;0,606293233520032;0,552650055896373;0,747952478719203;-5,98529150263145
"16709732";-0,216376274026932;4,090642029788;-0,606052251774489;0,552806208649193;0,748072944930068;-5,98543646892338
"17086310";0,22133972370262;7,59666404971782;0,605983619375814;0,552850685801049;0,748072944930068;-5,985477745743
"16820720";-0,227349979238655;6,99527519083802;-0,605700862611024;0,553033946264314;0,748245383640543;-5,98564775395607
"16653953";-0,273158531632286;4,30897260353216;-0,605395187679026;0,553232097108297;0,748437931937789;-5,98583145661171
"16827592";0,251659029780282;5,07640733413203;0,605218638150715;0,553346560988683;0,748481191447171;-5,98593751795794
"16912354";0,206353181106105;6,34769813249476;0,60517361379978;0,553375754046662;0,748481191447171;-5,98596456141317
"16736682";-0,20350520202214;4,81588651230339;-0,604859116239263;0,553579692180721;0,748681484612086;-5,98615340788865
"16654325";-0,253223636679237;5,24286777782863;-0,604670927981056;0,55370174342678;0,748766165031975;-5,9862663645686
"16656659";-0,265583714402409;7,17877513644446;-0,60459031798895;0,5537540281977;0,748766165031975;-5,98631473903192
"16994030";0,206494477425881;7,59015427349787;0,604497133132952;0,553814472497694;0,748772361242595;-5,98637065206471
"16801663";0,299209095343868;3,72806838631229;0,604228321158553;0,553988857022785;0,748932590976643;-5,98653189927612
"16928115";-0,212076326076515;5,45911591006455;-0,60402276363166;0,554122226768722;0,749037346471153;-5,98665515704143
"16779661";-0,271986286466284;4,61734454108993;-0,603733866413394;0,554309697993489;0,749215205395254;-5,9868283198439
"17123744";0,28925155215547;5,39030841954775;0,603603562526206;0,554394265919536;0,749253956481696;-5,98690639713195
"16895979";0,205744649077722;5,72047474889663;0,603421105192687;0,554512693316815;0,749338455612319;-5,98701569741228
"16656989";-0,233912361758589;5,28430477162806;-0,603188656782999;0,554663587977918;0,749466807787905;-5,9871548989439
"16920169";-0,224764852969497;6,78164565751869;-0,602748017153016;0,554949690942849;0,749777810442289;-5,9874186350999
"17073785";-0,195371829417226;7,17901917388318;-0,602282103455019;0,555252289922273;0,750111035488626;-5,98769729843141
"16996605";-0,221160974289906;7,0120739479025;-0,601719479338801;0,555617817345741;0,750402519040259;-5,98803353013013
"16854145";-0,266660158269702;7,66474439333535;-0,601718104498269;0,555618710713915;0,750402519040259;-5,98803435138577
"17118820";-0,215914718891772;5,92596302565061;-0,60169149094827;0,555636004287867;0,750402519040259;-5,98805024853327
"17125006";0,201283951698687;6,37170759652642;0,601275325490401;0,555906467391054;0,750627410745862;-5,98829875050022
"16686140";-0,214470624349516;7,33002970081321;-0,601262927255515;0,555914525997775;0,750627410745862;-5,98830615125319
"16839475";0,312401110761009;7,10571583136125;0,600996331795729;0,556087822846209;0,750785775325401;-5,98846525213233
"17085432";-0,226173958774477;5,59408557947838;-0,600683431267487;0,556291256467395;0,750984792193469;-5,98865190135938
"17038031";0,36619449203921;5,95412848767883;0,600353215761024;0,556505990555467;0,751199022900854;-5,98884877852986
"16769761";0,222219769375087;6,03862924996696;0,60014153310512;0,55664366779788;0,751247976171995;-5,98897493107241
"16651063";-0,268642676573536;4,47657761931622;-0,599955899658794;0,556764417723698;0,751247976171995;-5,98908552459052
"16788713";0,219515857389831;4,46182172413478;0,599931967800246;0,556779985816893;0,751247976171995;-5,98909977992598
"16810955";-0,271807261506989;8,65974757993056;-0,599906562518045;0,556796512651944;0,751247976171995;-5,98911491233193
"17123292";-0,250056349175835;4,64668782150593;-0,599866632042967;0,556822489053176;0,751247976171995;-5,98913869528899
"16971428";-0,324731559716198;7,40459792232637;-0,599033702125265;0,557364491166051;0,751753214380513;-5,98963445127328
"16869506";-0,241472978859655;7,86008327624678;-0,598973177913574;0,557403886282218;0,751753214380513;-5,98967044935951
"16874191";-0,186129265721424;5,55181145333043;-0,598953692755605;0,557416569457111;0,751753214380513;-5,9896820378401
"16770454";-0,412723417780196;5,79679670694576;-0,598946414679399;0,557421306903008;0,751753214380513;-5,98968636626511
"16796148";-0,506300680473665;7,3004999093394;-0,59880115218902;0,557515865658963;0,751805096910739;-5,98977274641586
"16693522";-0,260662842378061;9,62428412321229;-0,59851715144474;0,557700760885431;0,751978774661333;-5,98994156927509
"16683676";0,207662471723195;3,89030795339908;0,598239710424385;0,557881417000528;0,752071507023776;-5,99010641886547
"16654623";-0,198672208444729;7,04210465150614;-0,598239197081335;0,55788175129345;0,752071507023776;-5,99010672381539
"16892826";-0,265771559365912;7,40701781869864;-0,597996469684108;0,558039829173733;0,752208957184706;-5,99025088730403
"16678136";-0,248996119268896;3,75480377259788;-0,597838114808189;0,558142971716221;0,752272337142707;-5,99034490915533
"17061757";0,376962489318367;6,87702984967527;0,597605217137199;0,558294685235424;0,75236438508222;-5,99048314693105
"17109485";-0,205040642016785;4,78527295355743;-0,597560947528758;0,558323525694781;0,75236438508222;-5,99050941759598
"16892127";-0,187153838927645;6,32607714109718;-0,59710308406743;0,558621857894953;0,752554227328136;-5,9907810158747
"17114713";-0,236632720389813;4,8077712277903;-0,596938010656901;0,558729436315085;0,752554227328136;-5,9908788863587
"16788620";0,357675334300829;6,34893534412279;0,59664562474132;0,558920011375398;0,752554227328136;-5,9910521757814
"16788663";-0,238999721394876;9,76724699430277;-0,596609081210766;0,558943832616559;0,752554227328136;-5,99107382846544
"16776045";-0,202869015004168;6,67948229650326;-0,596545177218809;0,558985490325963;0,752554227328136;-5,99111168965812
"17125122";-0,20394522560872;4,45831843975026;-0,596513777894379;0,559005959509663;0,752554227328136;-5,99113029139338
"16745139";-0,231186824248215;5,90359260663162;-0,596449951988672;0,559047568771951;0,752554227328136;-5,99116810055247
"17044427";0,281789097720917;5,62320983084361;0,596445671776336;0,559050359178649;0,752554227328136;-5,99117063592426
"16657415";0,261858515979667;5,86610773656355;0,596433347728183;0,559058393659339;0,752554227328136;-5,99117793594259
"16657103";-0,210989905105829;6,10043327803261;-0,596375598875282;0,559096042985889;0,752554227328136;-5,99121214093895
"16771575";-0,485220161542222;6,20137568943634;-0,596276336117735;0,559160760421975;0,752554227328136;-5,99127092747813
"16742742";-0,318496903969431;5,28873120163685;-0,596271340659151;0,559164017471418;0,752554227328136;-5,99127388569931
"16771314";0,314740623814244;7,58519182911089;0,596222898029353;0,559195602689964;0,752554227328136;-5,99130257132946
"16655681";0,341301838726173;7,5643315697984;0,596138824222796;0,559250422143805;0,752554227328136;-5,99135235091488
"16652541";0,337626970136973;5,38525521802734;0,59590117134107;0,559405396674647;0,752687205082009;-5,99149302744805
"16653523";0,242268508544375;4,33778129920974;0,595771508766404;0,559489959844643;0,752725426252895;-5,99156975746819
"16656517";0,247438652393446;5,49422695250299;0,595625440173792;0,5595852307973;0,752778044320253;-5,99165617691391
"16652837";-0,234756955100249;6,01886579459324;-0,595511629377477;0,559659468074876;0,752802359264991;-5,99172349744812
"16656043";-0,258211935946445;6,74976921558084;-0,595365817153867;0,559754587097247;0,752854754711168;-5,99180972926801
"16655995";0,286178030143064;5,79232712646116;0,595151588878581;0,559894352146319;0,752913144249813;-5,99193638501742
"16875574";-0,213015548267053;7,35870563927015;-0,595127082111768;0,559910341829464;0,752913144249813;-5,99195087109798
"16778450";-0,19150298088159;4,45790638658862;-0,595007488547213;0,55998837531237;0,752942540143145;-5,99202155531243
"16984032";-0,219101815797881;8,25621726843753;-0,594842529906051;0,560096018472346;0,75294281616846;-5,99211902968396
"16652877";0,221289984249998;3,61879679441257;0,594835008821415;0,56010092659025;0,75294281616846;-5,9921234732913
"16770281";0,217839034210531;6,6479941618899;0,594694651249527;0,560192525477215;0,752990434365883;-5,99220638950223
"16983412";-0,184566997741999;7,15699460640209;-0,594347249147151;0,56041927804394;0,753219693462445;-5,99241153680042
"16651951";-0,50704971885208;4,27420448630886;-0,594079187328118;0,560594277719072;0,753303829428215;-5,9925697538924
"16652615";-0,50704971885208;4,27420448630886;-0,594079187328118;0,560594277719072;0,753303829428215;-5,9925697538924
"16771505";0,34946589877284;7,40042881458099;0,593680533102112;0,560854586003874;0,753578074458292;-5,99280492385648
"16652303";-0,277298420643001;4,37003574108718;-0,593003089230436;0,561297081673212;0,754060055869833;-5,99320420839916
"16681288";-0,204315746355696;4,1412725718321;-0,592943512146076;0,561336005324485;0,754060055869833;-5,99323930220634
"17124084";0,214902283864334;6,61432334912567;0,592834972551504;0,56140692145144;0,754060055869833;-5,99330322865421
"16725617";-0,20637865801688;6,22351879254455;-0,592786905021099;0,561438328676584;0,754060055869833;-5,99333153536107
"16650025";-0,266606563580654;4,18194681143189;-0,592666461910546;0,561517030039655;0,754090198442194;-5,9934024540149
"16778067";-0,261512770379368;6,32227582063072;-0,592167593864128;0,561843068447473;0,754439330221969;-5,99369604804882
"16839412";-0,216656204852963;8,8471807184784;-0,592096450529228;0,561889572784685;0,754439330221969;-5,99373789809513
"16651817";-0,241499861163843;4,83138577731972;-0,591822534799479;0,562068642564228;0,754535342366701;-5,99389898405335
"17119644";-0,227125281523815;4,74539954138367;-0,591814854233691;0,562073664095159;0,754535342366701;-5,99390349985796
"16829623";-0,201419467454509;5,93152120932774;-0,591686204331347;0,562157778541459;0,75457268812034;-5,99397913150475
"16900515";-0,232295614886825;9,42961578404307;-0,590789100091702;0,562744512075944;0,755277556510165;-5,99450609060148
"16825206";-0,191242129019483;5,02154366977443;-0,590711009656771;0,56279560089701;0,755277556510165;-5,99455192475165
"16894905";-0,181807714433151;5,5124405745879;-0,59025994912746;0,563090744499672;0,755597991718251;-5,99481655537839
"16655961";-0,217356678994118;4,55228533263816;-0,589637827359231;0,56349795302174;0,756068724955296;-5,99518122790414
"16652185";-0,293478856744658;4,6843268713024;-0,589322782080868;0,563704224479585;0,756269785299206;-5,99536575941929
"16698243";0,200697576362132;6,76185166982204;0,589127141956948;0,563832337126556;0,756365957450396;-5,99548030425533
"16896343";-0,218760957912997;7,86328308023104;-0,58881835836881;0,564034571668267;0,756561532937201;-5,99566101914256
"16652423";-0,214216329040847;5,23722126923354;-0,588721814127006;0,564097810139388;0,756570647099095;-5,99571750283979
"17014206";-0,237941442162944;6,81702381111744;-0,588475309095195;0,56425929296618;0,756711512047892;-5,99586168166221
"16842147";-0,219928182428663;7,80166819032252;-0,588298891396009;0,564374877272439;0,756790801816704;-5,99596483149925
"16771480";-0,223147193369715;5,4424543534936;-0,588105020131054;0,564501911080657;0,756885427240685;-5,99607815215401
"16904256";0,242878035701895;4,69720904432991;0,587987609354624;0,564578851605744;0,756912875267392;-5,99614676313563
"16652181";0,401956000378212;7,58920021386203;0,587796730805325;0,564703948122071;0,757004872550079;-5,99625827828378
"16650041";-0,301414851240745;7,21646067555697;-0,587485532320819;0,564907930268469;0,757202589731856;-5,99644001251568
"16788542";-0,206695929829189;7,38330067861954;-0,58727137964614;0,56504832403963;0,757315042038516;-5,996565020278
"16655209";-0,345230831377065;5,14690463088379;-0,587099901563934;0,56516075451939;0,757389997358319;-5,99666508607568
"16650777";0,230265582478039;7,30230132482964;0,586678214289894;0,565437285963758;0,757684832656025;-5,99691104216734
"17078353";-0,217542554327368;3,70167310620848;-0,586566144135068;0,565510790591237;0,757707580676223;-5,99697638049826
"16706421";-0,324450257487046;5,90484063145231;-0,586429732305556;0,565600267224774;0,757751722326924;-5,99705589421753
"17050381";-0,197580274687235;6,75644515328214;-0,586144159703419;0,565787606996291;0,757926952246481;-5,9972222956384
"16873999";0,408994946854787;7,63488037200924;0,586024162307009;0,565866336756142;0,757956668120249;-5,99729219424755
"17122452";-0,235953945732613;5,5118461630534;-0,585893820787714;0,565951859769061;0,757972953842768;-5,99736810280073
"16989259";-0,199838372052112;5,92103849363327;-0,585833270793533;0,565991591689963;0,757972953842768;-5,99740336052946
"16707970";0,203528718923943;6,57688014128143;0,585681214231483;0,566091375189931;0,758016489764122;-5,99749188635153
"17118056";0,185960408895693;4,45218499520389;0,585578526980289;0,566158766479849;0,758016489764122;-5,99755165740862
"16952787";0,196947896160671;6,03023673606682;0,58545799296357;0,566237875566746;0,758016489764122;-5,99762180371572
"17126256";-0,185863536371872;7,05674499050817;-0,585439053042773;0,566250306774706;0,758016489764122;-5,9976328247875
"16650829";-0,254537728971555;4,70836847147081;-0,585338043394891;0,566316606828262;0,758029538438788;-5,99769159617518
"16693650";-0,268532461016077;9,38436130362363;-0,585033017568697;0,566516842418002;0,758094802750023;-5,9978690132903
"16653303";-0,190008102451721;7,82282742693835;-0,584758023487098;0,566697395371494;0,758094802750023;-5,99802888668037
"16653405";-0,190008102451721;7,82282742693835;-0,584758023487098;0,566697395371494;0,758094802750023;-5,99802888668037
"16946900";-0,194620687971019;6,59966922711549;-0,584746933096933;0,566704677625774;0,758094802750023;-5,99803533279441
"16861397";-0,261936493286304;8,08359201959052;-0,584688459128425;0,566743074048562;0,758094802750023;-5,9980693179295
"16653285";-0,275192153409875;7,52266416044489;-0,584540322853915;0,566840352551744;0,758094802750023;-5,9981554003352
"16653387";-0,275192153409875;7,52266416044489;-0,584540322853915;0,566840352551744;0,758094802750023;-5,9981554003352
"16656837";-0,313602326539614;6,45699884429334;-0,584464043542257;0,566890447258303;0,758094802750023;-5,99819971831373
"16664849";0,201401619615025;7,65529282725564;0,584281961435165;0,567010034933795;0,758094802750023;-5,99830548491687
"17105694";-0,198031587078971;7,99331718087234;-0,584274101746953;0,567015197308505;0,758094802750023;-5,99831004968828
"16652519";0,376500174040048;6,85772895824864;0,584251199241809;0,567030240197564;0,758094802750023;-5,99832335073321
"16863970";-0,312081055815773;5,586763151469;-0,584230169123175;0,567044053444624;0,758094802750023;-5,99833556391616
"17084020";-0,19670898712091;5,18792597771007;-0,583806689399227;0,567322245860082;0,758373651758111;-5,99858140902436
"16942987";-0,302648741953402;5,24056565395234;-0,58368218132974;0,56740405133847;0,758373651758111;-5,99865365794211
"16771573";0,24179670228171;4,99503450626709;0,583586120406436;0,567467170425314;0,758373651758111;-5,99870938961048
"16977910";0,204531392401789;4,10149330271725;0,583568207167276;0,56747894114696;0,758373651758111;-5,9987197813634
"16900531";-0,296879038278535;5,4625196627038;-0,583392734243725;0,567594250503861;0,758452131766898;-5,99882155982952
"17094863";-0,279140857012958;4,08170503194363;-0,583280322970468;0,56766812630749;0,758475235748166;-5,99888674563985
"17120694";-0,227773477923999;3,37178781640859;-0,582803391100823;0,567981618174468;0,758740610929499;-5,9991631783585
"17017181";0,322384971738215;6,56453260331973;0,582775004068783;0,568000280098575;0,758740610929499;-5,99917962483442
"17046407";-0,194910313030343;4,01027918094862;-0,582719821590329;0,568036558540549;0,758740610929499;-5,99921159348115
"16655981";-0,350858939485654;5,57059662548149;-0,582472869061413;0,568198926616287;0,75888186651701;-5,99935462399976
"16797444";0,21656789522034;8,65458982691763;0,582256510526907;0,568341199495262;0,758985716735512;-5,99947988730847
"16706835";0,177783794526235;5,83634877046415;0,582182410810169;0,568389930214195;0,758985716735512;-5,99952277796312
"16651297";0,265474892486364;4,063145920458;0,58187061398197;0,568595003304502;0,75918392512138;-5,99970319600896
"17108224";0,276305574179708;6,07656842009488;0,581604732781009;0,568769907610459;0,759341816893485;-5,99985697233121
"16661475";0,20004895597782;3,54537626979577;0,581491975087435;0,568844091358951;0,759365222644695;-5,99992216708488
"17100826";-0,218188793119312;4,64620733376406;-0,581190555542234;0,56904242133924;0,759518817018783;-6,00009638376757
"16779280";0,211380573401742;4,68264423375123;0,581144882367803;0,569072476821817;0,759518817018783;-6,00012277473693
"16652501";0,211064956752441;7,7548442853385;0,580993312999794;0,569172223817882;0,75956340201121;-6,00021034063292
"16975298";-0,213597139929648;10,9110377741924;-0,580921911174447;0,569219216144628;0,75956340201121;-6,00025158389979
"16688441";-0,18193479809594;6,02427788791993;-0,580822004314556;0,569284972148384;0,759575529233221;-6,00030928415342
"16714842";0,213082545549907;5,35034502297184;0,580668652475293;0,569385911916277;0,759634593741991;-6,0003978325525
"16654299";0,261758591768603;4,26957483675369;0,580471619041243;0,569515617649857;0,759732020200904;-6,0005115706993
"16654925";-0,190880326565187;3,78694835794707;-0,57996986133696;0,569845990892593;0,76009709044923;-6,00080104489025
